00:02:11 Log file: logs/train_20250526_000211.log
00:03:36 ✔ Data split: 1957690/279670/559341 rows ➜ splits
00:03:42 train.csv: samples=1957570  class_dist=[609203 731320 617167]
00:03:42 val.csv: samples=279550  class_dist=[90489 94475 94706]
00:03:44 test.csv: samples=559221  class_dist=[183468 190372 185501]
00:03:45 CFG:CFG(csv='/data4/private/rmy/hw/data/BTCUSDT-feature-label.csv', label_col='label', seed=1337, test_pct=0.2, val_pct=0.1, seq_len=120, batch=256, lr=1e-05, epochs=50, patience=3, model='transformer', hidden=256, layers=2, dropout=0.4, nhead=4, resample=True, extra_feats=['rsi_20', 'rsi_30', 'ma_deviation_100', 'momentum_20', 'ma_deviation_20', 'rsi_60', 'momentum_30', 'momentum_60', 'rsi_100', 'rsi_10', 'ma_deviation_10', 'momentum_10', 'momentum_100', 'rsi_5', 'momentum_5', 'ma_deviation_5', 'obv_change', 'direction'], device='cuda')
00:04:22 [train] batch 200/7647 | loss 1.0996 | acc 0.3624
04:02:51 [train] batch 5200/7647 | loss 1.0784 | acc 0.3991
04:02:58 [train] batch 5400/7647 | loss 1.0785 | acc 0.3991
04:03:05 [train] batch 5600/7647 | loss 1.0784 | acc 0.3991
04:03:11 [train] batch 5800/7647 | loss 1.0784 | acc 0.3992
04:03:18 [train] batch 6000/7647 | loss 1.0785 | acc 0.3991
04:03:25 [train] batch 6200/7647 | loss 1.0785 | acc 0.3991
04:03:31 [train] batch 6400/7647 | loss 1.0784 | acc 0.3991
04:03:38 [train] batch 6600/7647 | loss 1.0784 | acc 0.3992
04:03:45 [train] batch 6800/7647 | loss 1.0784 | acc 0.3992
04:03:51 [train] batch 7000/7647 | loss 1.0784 | acc 0.3993
04:03:58 [train] batch 7200/7647 | loss 1.0783 | acc 0.3994
04:04:05 [train] batch 7400/7647 | loss 1.0783 | acc 0.3994
04:04:11 [train] batch 7600/7647 | loss 1.0783 | acc 0.3995
04:04:13 [train] batch 7647/7647 | loss 1.0783 | acc 0.3995
04:04:25 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_18.png
04:04:25 Epoch 18 | train 1.0783/0.3995 | val 1.0957/0.3667 | lr 1.25e-06
04:04:25 ✓ save best
04:04:32 [train] batch 200/7647 | loss 1.0780 | acc 0.4016
04:04:39 [train] batch 400/7647 | loss 1.0776 | acc 0.4012
04:04:45 [train] batch 600/7647 | loss 1.0771 | acc 0.4023
04:04:52 [train] batch 800/7647 | loss 1.0772 | acc 0.4022
04:04:59 [train] batch 1000/7647 | loss 1.0773 | acc 0.4024
04:05:05 [train] batch 1200/7647 | loss 1.0773 | acc 0.4025
04:05:12 [train] batch 1400/7647 | loss 1.0777 | acc 0.4018
04:05:19 [train] batch 1600/7647 | loss 1.0778 | acc 0.4013
04:05:26 [train] batch 1800/7647 | loss 1.0777 | acc 0.4016
04:05:32 [train] batch 2000/7647 | loss 1.0776 | acc 0.4017
04:05:39 [train] batch 2200/7647 | loss 1.0777 | acc 0.4018
04:05:46 [train] batch 2400/7647 | loss 1.0778 | acc 0.4014
04:05:52 [train] batch 2600/7647 | loss 1.0779 | acc 0.4012
04:05:59 [train] batch 2800/7647 | loss 1.0780 | acc 0.4008
04:06:06 [train] batch 3000/7647 | loss 1.0780 | acc 0.4009
04:06:12 [train] batch 3200/7647 | loss 1.0780 | acc 0.4008
04:06:19 [train] batch 3400/7647 | loss 1.0780 | acc 0.4009
04:06:26 [train] batch 3600/7647 | loss 1.0780 | acc 0.4009
04:06:32 [train] batch 3800/7647 | loss 1.0782 | acc 0.4007
04:06:39 [train] batch 4000/7647 | loss 1.0782 | acc 0.4005
04:06:46 [train] batch 4200/7647 | loss 1.0782 | acc 0.4005
04:06:52 [train] batch 4400/7647 | loss 1.0781 | acc 0.4004
04:06:59 [train] batch 4600/7647 | loss 1.0781 | acc 0.4005
04:07:06 [train] batch 4800/7647 | loss 1.0782 | acc 0.4003
04:07:12 [train] batch 5000/7647 | loss 1.0782 | acc 0.4002
04:07:19 [train] batch 5200/7647 | loss 1.0782 | acc 0.4002
04:07:26 [train] batch 5400/7647 | loss 1.0782 | acc 0.4001
04:07:32 [train] batch 5600/7647 | loss 1.0782 | acc 0.4002
04:07:39 [train] batch 5800/7647 | loss 1.0781 | acc 0.4002
04:07:46 [train] batch 6000/7647 | loss 1.0782 | acc 0.4001
04:07:52 [train] batch 6200/7647 | loss 1.0782 | acc 0.4000
04:07:59 [train] batch 6400/7647 | loss 1.0782 | acc 0.3999
04:08:06 [train] batch 6600/7647 | loss 1.0783 | acc 0.3998
04:08:12 [train] batch 6800/7647 | loss 1.0783 | acc 0.3997
04:08:19 [train] batch 7000/7647 | loss 1.0783 | acc 0.3997
04:08:26 [train] batch 7200/7647 | loss 1.0783 | acc 0.3997
04:08:32 [train] batch 7400/7647 | loss 1.0783 | acc 0.3997
04:08:39 [train] batch 7600/7647 | loss 1.0783 | acc 0.3997
04:08:41 [train] batch 7647/7647 | loss 1.0783 | acc 0.3997
04:08:53 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_19.png
04:08:53 Epoch 19 | train 1.0783/0.3997 | val 1.0950/0.3675 | lr 1.25e-06
04:08:53 ✓ save best
04:09:00 [train] batch 200/7647 | loss 1.0783 | acc 0.4012
04:09:07 [train] batch 400/7647 | loss 1.0782 | acc 0.4004
04:09:13 [train] batch 600/7647 | loss 1.0778 | acc 0.4001
04:09:20 [train] batch 800/7647 | loss 1.0781 | acc 0.3998
04:09:27 [train] batch 1000/7647 | loss 1.0783 | acc 0.3993
04:09:33 [train] batch 1200/7647 | loss 1.0784 | acc 0.3989
04:09:40 [train] batch 1400/7647 | loss 1.0783 | acc 0.3991
04:09:47 [train] batch 1600/7647 | loss 1.0783 | acc 0.3988
04:09:53 [train] batch 1800/7647 | loss 1.0784 | acc 0.3987
04:10:00 [train] batch 2000/7647 | loss 1.0784 | acc 0.3989
04:10:07 [train] batch 2200/7647 | loss 1.0784 | acc 0.3989
04:10:13 [train] batch 2400/7647 | loss 1.0783 | acc 0.3992
04:10:20 [train] batch 2600/7647 | loss 1.0783 | acc 0.3993
04:10:27 [train] batch 2800/7647 | loss 1.0783 | acc 0.3992
04:10:33 [train] batch 3000/7647 | loss 1.0783 | acc 0.3993
04:10:40 [train] batch 3200/7647 | loss 1.0783 | acc 0.3993
04:10:47 [train] batch 3400/7647 | loss 1.0783 | acc 0.3995
04:10:53 [train] batch 3600/7647 | loss 1.0783 | acc 0.3996
04:11:00 [train] batch 3800/7647 | loss 1.0783 | acc 0.3995
04:11:07 [train] batch 4000/7647 | loss 1.0782 | acc 0.3995
04:11:13 [train] batch 4200/7647 | loss 1.0782 | acc 0.3996
04:11:20 [train] batch 4400/7647 | loss 1.0783 | acc 0.3995
04:11:27 [train] batch 4600/7647 | loss 1.0782 | acc 0.3996
04:11:33 [train] batch 4800/7647 | loss 1.0782 | acc 0.3996
04:11:40 [train] batch 5000/7647 | loss 1.0782 | acc 0.3998
04:11:47 [train] batch 5200/7647 | loss 1.0781 | acc 0.3999
04:11:53 [train] batch 5400/7647 | loss 1.0782 | acc 0.3998
04:12:00 [train] batch 5600/7647 | loss 1.0782 | acc 0.3995
04:12:07 [train] batch 5800/7647 | loss 1.0783 | acc 0.3994
04:12:13 [train] batch 6000/7647 | loss 1.0783 | acc 0.3994
04:12:20 [train] batch 6200/7647 | loss 1.0783 | acc 0.3994
04:12:27 [train] batch 6400/7647 | loss 1.0783 | acc 0.3995
04:12:33 [train] batch 6600/7647 | loss 1.0783 | acc 0.3995
04:12:40 [train] batch 6800/7647 | loss 1.0783 | acc 0.3995
04:12:47 [train] batch 7000/7647 | loss 1.0783 | acc 0.3995
04:12:53 [train] batch 7200/7647 | loss 1.0783 | acc 0.3995
04:13:00 [train] batch 7400/7647 | loss 1.0783 | acc 0.3996
04:13:07 [train] batch 7600/7647 | loss 1.0783 | acc 0.3997
04:13:08 [train] batch 7647/7647 | loss 1.0783 | acc 0.3997
04:13:21 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_20.png
04:13:21 Epoch 20 | train 1.0783/0.3997 | val 1.0954/0.3673 | lr 1.25e-06
04:13:21 ✓ save best
04:13:28 [train] batch 200/7647 | loss 1.0773 | acc 0.3988
04:13:34 [train] batch 400/7647 | loss 1.0776 | acc 0.4000
04:13:41 [train] batch 600/7647 | loss 1.0780 | acc 0.3992
04:13:48 [train] batch 800/7647 | loss 1.0779 | acc 0.3995
04:13:54 [train] batch 1000/7647 | loss 1.0783 | acc 0.3991
04:14:01 [train] batch 1200/7647 | loss 1.0784 | acc 0.3986
04:14:08 [train] batch 1400/7647 | loss 1.0783 | acc 0.3988
04:14:14 [train] batch 1600/7647 | loss 1.0783 | acc 0.3986
04:14:21 [train] batch 1800/7647 | loss 1.0781 | acc 0.3995
04:14:28 [train] batch 2000/7647 | loss 1.0781 | acc 0.3992
04:14:34 [train] batch 2200/7647 | loss 1.0781 | acc 0.3992
04:14:41 [train] batch 2400/7647 | loss 1.0783 | acc 0.3989
04:14:48 [train] batch 2600/7647 | loss 1.0782 | acc 0.3992
04:14:55 [train] batch 2800/7647 | loss 1.0782 | acc 0.3992
04:15:01 [train] batch 3000/7647 | loss 1.0783 | acc 0.3990
04:15:08 [train] batch 3200/7647 | loss 1.0783 | acc 0.3991
04:15:15 [train] batch 3400/7647 | loss 1.0781 | acc 0.3993
04:15:21 [train] batch 3600/7647 | loss 1.0781 | acc 0.3994
04:15:28 [train] batch 3800/7647 | loss 1.0781 | acc 0.3995
04:15:35 [train] batch 4000/7647 | loss 1.0781 | acc 0.3995
04:15:41 [train] batch 4200/7647 | loss 1.0781 | acc 0.3996
04:15:48 [train] batch 4400/7647 | loss 1.0781 | acc 0.3997
04:15:55 [train] batch 4600/7647 | loss 1.0782 | acc 0.3997
04:16:01 [train] batch 4800/7647 | loss 1.0782 | acc 0.3997
04:16:08 [train] batch 5000/7647 | loss 1.0782 | acc 0.3998
04:16:15 [train] batch 5200/7647 | loss 1.0782 | acc 0.3996
04:16:21 [train] batch 5400/7647 | loss 1.0782 | acc 0.3996
04:16:28 [train] batch 5600/7647 | loss 1.0782 | acc 0.3996
04:16:35 [train] batch 5800/7647 | loss 1.0782 | acc 0.3995
04:16:41 [train] batch 6000/7647 | loss 1.0782 | acc 0.3995
04:16:48 [train] batch 6200/7647 | loss 1.0782 | acc 0.3996
04:16:55 [train] batch 6400/7647 | loss 1.0782 | acc 0.3996
04:17:01 [train] batch 6600/7647 | loss 1.0782 | acc 0.3996
04:17:08 [train] batch 6800/7647 | loss 1.0782 | acc 0.3996
04:17:15 [train] batch 7000/7647 | loss 1.0782 | acc 0.3996
04:17:21 [train] batch 7200/7647 | loss 1.0782 | acc 0.3996
04:17:28 [train] batch 7400/7647 | loss 1.0783 | acc 0.3995
04:17:35 [train] batch 7600/7647 | loss 1.0783 | acc 0.3995
04:17:36 [train] batch 7647/7647 | loss 1.0783 | acc 0.3995
04:17:49 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_21.png
04:17:49 Epoch 21 | train 1.0783/0.3995 | val 1.0947/0.3683 | lr 6.25e-07
04:17:49 ✓ save best
04:17:56 [train] batch 200/7647 | loss 1.0798 | acc 0.3964
04:18:03 [train] batch 400/7647 | loss 1.0790 | acc 0.3973
04:18:09 [train] batch 600/7647 | loss 1.0787 | acc 0.3986
04:18:16 [train] batch 800/7647 | loss 1.0784 | acc 0.3988
04:18:23 [train] batch 1000/7647 | loss 1.0785 | acc 0.3987
04:18:30 [train] batch 1200/7647 | loss 1.0785 | acc 0.3990
04:18:36 [train] batch 1400/7647 | loss 1.0786 | acc 0.3992
04:18:43 [train] batch 1600/7647 | loss 1.0785 | acc 0.3991
04:18:50 [train] batch 1800/7647 | loss 1.0784 | acc 0.3993
04:18:56 [train] batch 2000/7647 | loss 1.0784 | acc 0.3993
04:19:03 [train] batch 2200/7647 | loss 1.0783 | acc 0.3994
04:19:10 [train] batch 2400/7647 | loss 1.0783 | acc 0.3997
04:19:16 [train] batch 2600/7647 | loss 1.0783 | acc 0.3995
04:19:23 [train] batch 2800/7647 | loss 1.0782 | acc 0.3996
04:19:30 [train] batch 3000/7647 | loss 1.0782 | acc 0.3998
04:19:36 [train] batch 3200/7647 | loss 1.0781 | acc 0.4001
04:19:43 [train] batch 3400/7647 | loss 1.0782 | acc 0.4001
04:19:50 [train] batch 3600/7647 | loss 1.0781 | acc 0.4001
04:19:56 [train] batch 3800/7647 | loss 1.0781 | acc 0.4001
04:20:03 [train] batch 4000/7647 | loss 1.0780 | acc 0.4001
04:20:10 [train] batch 4200/7647 | loss 1.0781 | acc 0.4000
04:20:16 [train] batch 4400/7647 | loss 1.0782 | acc 0.3999
04:20:23 [train] batch 4600/7647 | loss 1.0782 | acc 0.3999
04:20:30 [train] batch 4800/7647 | loss 1.0782 | acc 0.3999
04:20:36 [train] batch 5000/7647 | loss 1.0781 | acc 0.4000
04:20:43 [train] batch 5200/7647 | loss 1.0781 | acc 0.4000
04:20:50 [train] batch 5400/7647 | loss 1.0782 | acc 0.3999
04:20:56 [train] batch 5600/7647 | loss 1.0781 | acc 0.4000
04:21:03 [train] batch 5800/7647 | loss 1.0781 | acc 0.3999
04:21:10 [train] batch 6000/7647 | loss 1.0781 | acc 0.3999
04:21:16 [train] batch 6200/7647 | loss 1.0781 | acc 0.4000
04:21:23 [train] batch 6400/7647 | loss 1.0781 | acc 0.4000
04:21:30 [train] batch 6600/7647 | loss 1.0781 | acc 0.3999
04:21:36 [train] batch 6800/7647 | loss 1.0781 | acc 0.3999
04:21:43 [train] batch 7000/7647 | loss 1.0782 | acc 0.3998
04:21:50 [train] batch 7200/7647 | loss 1.0782 | acc 0.3998
04:21:56 [train] batch 7400/7647 | loss 1.0782 | acc 0.3997
04:22:03 [train] batch 7600/7647 | loss 1.0782 | acc 0.3997
04:22:05 [train] batch 7647/7647 | loss 1.0782 | acc 0.3997
04:22:17 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_22.png
04:22:17 Epoch 22 | train 1.0782/0.3997 | val 1.0950/0.3678 | lr 6.25e-07
04:22:17 ✓ save best
04:22:24 [train] batch 200/7647 | loss 1.0792 | acc 0.3985
04:22:31 [train] batch 400/7647 | loss 1.0789 | acc 0.3986
04:22:38 [train] batch 600/7647 | loss 1.0787 | acc 0.3987
04:22:45 [train] batch 800/7647 | loss 1.0787 | acc 0.3988
04:22:51 [train] batch 1000/7647 | loss 1.0784 | acc 0.3992
04:22:58 [train] batch 1200/7647 | loss 1.0785 | acc 0.3988
04:23:05 [train] batch 1400/7647 | loss 1.0786 | acc 0.3987
04:23:11 [train] batch 1600/7647 | loss 1.0787 | acc 0.3981
04:23:18 [train] batch 1800/7647 | loss 1.0788 | acc 0.3981
04:23:25 [train] batch 2000/7647 | loss 1.0787 | acc 0.3984
04:23:31 [train] batch 2200/7647 | loss 1.0786 | acc 0.3986
04:23:38 [train] batch 2400/7647 | loss 1.0784 | acc 0.3989
04:23:45 [train] batch 2600/7647 | loss 1.0785 | acc 0.3988
04:23:51 [train] batch 2800/7647 | loss 1.0783 | acc 0.3992
04:23:58 [train] batch 3000/7647 | loss 1.0783 | acc 0.3992
04:24:05 [train] batch 3200/7647 | loss 1.0783 | acc 0.3992
04:24:11 [train] batch 3400/7647 | loss 1.0783 | acc 0.3993
04:24:18 [train] batch 3600/7647 | loss 1.0783 | acc 0.3992
04:24:25 [train] batch 3800/7647 | loss 1.0783 | acc 0.3993
04:24:31 [train] batch 4000/7647 | loss 1.0783 | acc 0.3994
04:24:38 [train] batch 4200/7647 | loss 1.0782 | acc 0.3994
04:24:45 [train] batch 4400/7647 | loss 1.0783 | acc 0.3994
04:24:51 [train] batch 4600/7647 | loss 1.0783 | acc 0.3994
04:24:58 [train] batch 4800/7647 | loss 1.0782 | acc 0.3995
04:25:05 [train] batch 5000/7647 | loss 1.0783 | acc 0.3995
04:25:11 [train] batch 5200/7647 | loss 1.0783 | acc 0.3996
04:25:18 [train] batch 5400/7647 | loss 1.0783 | acc 0.3997
04:25:25 [train] batch 5600/7647 | loss 1.0783 | acc 0.3997
04:25:31 [train] batch 5800/7647 | loss 1.0783 | acc 0.3997
04:25:38 [train] batch 6000/7647 | loss 1.0782 | acc 0.3998
04:25:45 [train] batch 6200/7647 | loss 1.0782 | acc 0.3999
04:25:51 [train] batch 6400/7647 | loss 1.0782 | acc 0.3999
04:25:58 [train] batch 6600/7647 | loss 1.0782 | acc 0.4000
04:26:05 [train] batch 6800/7647 | loss 1.0782 | acc 0.4000
04:26:11 [train] batch 7000/7647 | loss 1.0781 | acc 0.4000
04:26:18 [train] batch 7200/7647 | loss 1.0781 | acc 0.4000
04:26:25 [train] batch 7400/7647 | loss 1.0781 | acc 0.4000
04:26:31 [train] batch 7600/7647 | loss 1.0781 | acc 0.3999
04:26:33 [train] batch 7647/7647 | loss 1.0781 | acc 0.4000
04:26:46 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_23.png
04:26:46 Epoch 23 | train 1.0781/0.4000 | val 1.0953/0.3676 | lr 6.25e-07
04:26:46 ✓ save best
04:26:53 [train] batch 200/7647 | loss 1.0778 | acc 0.4007
04:27:00 [train] batch 400/7647 | loss 1.0786 | acc 0.3991
04:27:06 [train] batch 600/7647 | loss 1.0788 | acc 0.3984
04:27:13 [train] batch 800/7647 | loss 1.0783 | acc 0.3997
04:27:20 [train] batch 1000/7647 | loss 1.0785 | acc 0.3997
04:27:26 [train] batch 1200/7647 | loss 1.0785 | acc 0.3997
04:27:33 [train] batch 1400/7647 | loss 1.0784 | acc 0.3997
04:27:40 [train] batch 1600/7647 | loss 1.0782 | acc 0.4002
04:27:46 [train] batch 1800/7647 | loss 1.0781 | acc 0.4009
04:27:53 [train] batch 2000/7647 | loss 1.0779 | acc 0.4009
04:28:00 [train] batch 2200/7647 | loss 1.0780 | acc 0.4007
04:28:06 [train] batch 2400/7647 | loss 1.0780 | acc 0.4005
04:28:13 [train] batch 2600/7647 | loss 1.0780 | acc 0.4004
04:28:20 [train] batch 2800/7647 | loss 1.0780 | acc 0.4004
04:28:26 [train] batch 3000/7647 | loss 1.0780 | acc 0.4003
04:28:33 [train] batch 3200/7647 | loss 1.0779 | acc 0.4003
04:28:40 [train] batch 3400/7647 | loss 1.0780 | acc 0.4002
04:28:46 [train] batch 3600/7647 | loss 1.0780 | acc 0.4002
04:28:53 [train] batch 3800/7647 | loss 1.0780 | acc 0.4002
04:29:00 [train] batch 4000/7647 | loss 1.0780 | acc 0.4003
04:29:06 [train] batch 4200/7647 | loss 1.0781 | acc 0.4002
04:29:13 [train] batch 4400/7647 | loss 1.0781 | acc 0.4001
04:29:20 [train] batch 4600/7647 | loss 1.0781 | acc 0.4001
04:29:26 [train] batch 4800/7647 | loss 1.0781 | acc 0.4001
04:29:33 [train] batch 5000/7647 | loss 1.0782 | acc 0.4000
04:29:40 [train] batch 5200/7647 | loss 1.0781 | acc 0.4001
04:29:46 [train] batch 5400/7647 | loss 1.0781 | acc 0.4000
04:29:53 [train] batch 5600/7647 | loss 1.0781 | acc 0.4001
04:30:00 [train] batch 5800/7647 | loss 1.0781 | acc 0.4000
04:30:06 [train] batch 6000/7647 | loss 1.0782 | acc 0.3999
04:30:13 [train] batch 6200/7647 | loss 1.0782 | acc 0.3998
04:30:20 [train] batch 6400/7647 | loss 1.0782 | acc 0.3998
04:30:26 [train] batch 6600/7647 | loss 1.0782 | acc 0.3997
04:30:33 [train] batch 6800/7647 | loss 1.0782 | acc 0.3997
04:30:40 [train] batch 7000/7647 | loss 1.0782 | acc 0.3997
04:30:46 [train] batch 7200/7647 | loss 1.0782 | acc 0.3998
04:30:53 [train] batch 7400/7647 | loss 1.0782 | acc 0.3999
04:31:00 [train] batch 7600/7647 | loss 1.0781 | acc 0.4000
04:31:01 [train] batch 7647/7647 | loss 1.0781 | acc 0.4000
04:31:14 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_24.png
04:31:14 Epoch 24 | train 1.0781/0.4000 | val 1.0953/0.3677 | lr 6.25e-07
04:31:14 ✓ save best
04:31:21 [train] batch 200/7647 | loss 1.0774 | acc 0.4012
04:31:28 [train] batch 400/7647 | loss 1.0775 | acc 0.4010
04:31:35 [train] batch 600/7647 | loss 1.0774 | acc 0.4013
04:31:41 [train] batch 800/7647 | loss 1.0776 | acc 0.4013
04:31:48 [train] batch 1000/7647 | loss 1.0777 | acc 0.4006
04:31:55 [train] batch 1200/7647 | loss 1.0777 | acc 0.4008
04:32:01 [train] batch 1400/7647 | loss 1.0780 | acc 0.3999
04:32:08 [train] batch 1600/7647 | loss 1.0782 | acc 0.3998
04:32:15 [train] batch 1800/7647 | loss 1.0782 | acc 0.3995
04:32:21 [train] batch 2000/7647 | loss 1.0783 | acc 0.3993
04:32:28 [train] batch 2200/7647 | loss 1.0783 | acc 0.3996
04:32:35 [train] batch 2400/7647 | loss 1.0782 | acc 0.3996
04:32:42 [train] batch 2600/7647 | loss 1.0783 | acc 0.3995
04:32:48 [train] batch 2800/7647 | loss 1.0783 | acc 0.3995
04:32:55 [train] batch 3000/7647 | loss 1.0782 | acc 0.3996
04:33:02 [train] batch 3200/7647 | loss 1.0781 | acc 0.3999
04:33:08 [train] batch 3400/7647 | loss 1.0780 | acc 0.4000
04:33:15 [train] batch 3600/7647 | loss 1.0779 | acc 0.4003
04:33:22 [train] batch 3800/7647 | loss 1.0780 | acc 0.4002
04:33:29 [train] batch 4000/7647 | loss 1.0779 | acc 0.4004
04:33:35 [train] batch 4200/7647 | loss 1.0779 | acc 0.4002
04:33:42 [train] batch 4400/7647 | loss 1.0779 | acc 0.4002
04:33:49 [train] batch 4600/7647 | loss 1.0780 | acc 0.4002
04:33:56 [train] batch 4800/7647 | loss 1.0779 | acc 0.4002
04:34:02 [train] batch 5000/7647 | loss 1.0779 | acc 0.4002
04:34:09 [train] batch 5200/7647 | loss 1.0779 | acc 0.4002
04:34:16 [train] batch 5400/7647 | loss 1.0780 | acc 0.4001
04:34:23 [train] batch 5600/7647 | loss 1.0780 | acc 0.4000
04:34:29 [train] batch 5800/7647 | loss 1.0780 | acc 0.3999
04:34:36 [train] batch 6000/7647 | loss 1.0781 | acc 0.3999
04:34:43 [train] batch 6200/7647 | loss 1.0781 | acc 0.3999
04:34:49 [train] batch 6400/7647 | loss 1.0781 | acc 0.4001
04:34:56 [train] batch 6600/7647 | loss 1.0781 | acc 0.4001
04:35:03 [train] batch 6800/7647 | loss 1.0781 | acc 0.4000
04:35:09 [train] batch 7000/7647 | loss 1.0781 | acc 0.3999
04:35:16 [train] batch 7200/7647 | loss 1.0781 | acc 0.3999
04:35:23 [train] batch 7400/7647 | loss 1.0782 | acc 0.3998
04:35:30 [train] batch 7600/7647 | loss 1.0782 | acc 0.3998
04:35:31 [train] batch 7647/7647 | loss 1.0782 | acc 0.3998
04:35:44 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_25.png
04:35:44 Epoch 25 | train 1.0782/0.3998 | val 1.0949/0.3677 | lr 3.13e-07
04:35:44 ✓ save best
04:35:51 [train] batch 200/7647 | loss 1.0785 | acc 0.3989
04:35:57 [train] batch 400/7647 | loss 1.0783 | acc 0.4004
04:36:04 [train] batch 600/7647 | loss 1.0777 | acc 0.4001
04:36:11 [train] batch 800/7647 | loss 1.0779 | acc 0.3992
04:36:17 [train] batch 1000/7647 | loss 1.0779 | acc 0.3994
04:36:24 [train] batch 1200/7647 | loss 1.0778 | acc 0.3992
04:36:31 [train] batch 1400/7647 | loss 1.0778 | acc 0.3997
04:36:37 [train] batch 1600/7647 | loss 1.0778 | acc 0.3995
04:36:44 [train] batch 1800/7647 | loss 1.0776 | acc 0.4001
04:36:51 [train] batch 2000/7647 | loss 1.0777 | acc 0.4000
04:36:57 [train] batch 2200/7647 | loss 1.0779 | acc 0.3998
04:37:04 [train] batch 2400/7647 | loss 1.0780 | acc 0.3996
04:37:11 [train] batch 2600/7647 | loss 1.0779 | acc 0.3998
04:37:17 [train] batch 2800/7647 | loss 1.0779 | acc 0.3997
04:37:24 [train] batch 3000/7647 | loss 1.0780 | acc 0.3996
04:37:31 [train] batch 3200/7647 | loss 1.0780 | acc 0.3997
04:37:37 [train] batch 3400/7647 | loss 1.0780 | acc 0.3997
04:37:44 [train] batch 3600/7647 | loss 1.0780 | acc 0.3998
04:37:51 [train] batch 3800/7647 | loss 1.0780 | acc 0.3998
04:37:57 [train] batch 4000/7647 | loss 1.0779 | acc 0.3998
04:38:04 [train] batch 4200/7647 | loss 1.0780 | acc 0.3997
04:38:11 [train] batch 4400/7647 | loss 1.0780 | acc 0.3997
04:38:17 [train] batch 4600/7647 | loss 1.0779 | acc 0.3999
04:38:24 [train] batch 4800/7647 | loss 1.0779 | acc 0.3999
04:38:31 [train] batch 5000/7647 | loss 1.0779 | acc 0.3999
04:38:37 [train] batch 5200/7647 | loss 1.0779 | acc 0.4000
04:38:44 [train] batch 5400/7647 | loss 1.0779 | acc 0.4000
04:38:51 [train] batch 5600/7647 | loss 1.0779 | acc 0.4000
04:38:57 [train] batch 5800/7647 | loss 1.0780 | acc 0.4000
04:39:04 [train] batch 6000/7647 | loss 1.0780 | acc 0.4000
04:39:11 [train] batch 6200/7647 | loss 1.0780 | acc 0.3999
04:39:17 [train] batch 6400/7647 | loss 1.0780 | acc 0.3999
04:39:24 [train] batch 6600/7647 | loss 1.0780 | acc 0.3998
04:39:31 [train] batch 6800/7647 | loss 1.0780 | acc 0.3997
04:39:37 [train] batch 7000/7647 | loss 1.0781 | acc 0.3997
04:39:44 [train] batch 7200/7647 | loss 1.0781 | acc 0.3996
04:39:51 [train] batch 7400/7647 | loss 1.0781 | acc 0.3997
04:39:57 [train] batch 7600/7647 | loss 1.0781 | acc 0.3997
04:39:59 [train] batch 7647/7647 | loss 1.0781 | acc 0.3997
04:40:11 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_26.png
04:40:11 Epoch 26 | train 1.0781/0.3997 | val 1.0950/0.3677 | lr 3.13e-07
04:40:11 ✓ save best
04:40:18 [train] batch 200/7647 | loss 1.0776 | acc 0.4018
04:40:25 [train] batch 400/7647 | loss 1.0778 | acc 0.4015
04:40:32 [train] batch 600/7647 | loss 1.0771 | acc 0.4026
04:40:38 [train] batch 800/7647 | loss 1.0774 | acc 0.4021
04:40:45 [train] batch 1000/7647 | loss 1.0776 | acc 0.4015
04:40:52 [train] batch 1200/7647 | loss 1.0776 | acc 0.4014
04:40:58 [train] batch 1400/7647 | loss 1.0777 | acc 0.4011
04:41:05 [train] batch 1600/7647 | loss 1.0777 | acc 0.4012
04:41:12 [train] batch 1800/7647 | loss 1.0777 | acc 0.4012
04:41:18 [train] batch 2000/7647 | loss 1.0778 | acc 0.4009
04:41:25 [train] batch 2200/7647 | loss 1.0778 | acc 0.4010
04:41:32 [train] batch 2400/7647 | loss 1.0778 | acc 0.4008
04:41:38 [train] batch 2600/7647 | loss 1.0779 | acc 0.4006
04:41:45 [train] batch 2800/7647 | loss 1.0779 | acc 0.4005
04:41:52 [train] batch 3000/7647 | loss 1.0779 | acc 0.4005
04:41:58 [train] batch 3200/7647 | loss 1.0779 | acc 0.4005
04:42:05 [train] batch 3400/7647 | loss 1.0778 | acc 0.4007
04:42:12 [train] batch 3600/7647 | loss 1.0779 | acc 0.4006
04:42:19 [train] batch 3800/7647 | loss 1.0778 | acc 0.4007
04:42:25 [train] batch 4000/7647 | loss 1.0779 | acc 0.4008
04:42:32 [train] batch 4200/7647 | loss 1.0779 | acc 0.4006
04:42:39 [train] batch 4400/7647 | loss 1.0780 | acc 0.4005
04:42:45 [train] batch 4600/7647 | loss 1.0780 | acc 0.4004
