23:37:47 Log file: logs/train_20250523_233747.log
23:38:19 ✔ Data split: 1958081/279725/559453 rows ➜ splits
23:38:22 train.csv: samples=1957961  class_dist=[609313 731512 617256]
23:38:22 val.csv: samples=279605  class_dist=[90467 94550 94708]
23:38:23 test.csv: samples=559333  class_dist=[183495 190446 185512]
23:38:28 [train] batch 200/7649 | loss 1.1037 | acc 0.3543
00:19:17 [train] batch 2400/7649 | loss 1.0892 | acc 0.3820
00:19:20 [train] batch 2600/7649 | loss 1.0892 | acc 0.3820
00:19:23 [train] batch 2800/7649 | loss 1.0891 | acc 0.3822
00:19:26 [train] batch 3000/7649 | loss 1.0892 | acc 0.3820
00:19:30 [train] batch 3200/7649 | loss 1.0892 | acc 0.3820
00:19:33 [train] batch 3400/7649 | loss 1.0892 | acc 0.3820
00:19:36 [train] batch 3600/7649 | loss 1.0892 | acc 0.3820
00:19:40 [train] batch 3800/7649 | loss 1.0892 | acc 0.3819
00:19:43 [train] batch 4000/7649 | loss 1.0893 | acc 0.3816
00:19:46 [train] batch 4200/7649 | loss 1.0893 | acc 0.3816
00:19:49 [train] batch 4400/7649 | loss 1.0892 | acc 0.3817
00:19:53 [train] batch 4600/7649 | loss 1.0892 | acc 0.3816
00:19:56 [train] batch 4800/7649 | loss 1.0892 | acc 0.3816
00:19:59 [train] batch 5000/7649 | loss 1.0892 | acc 0.3816
00:20:02 [train] batch 5200/7649 | loss 1.0892 | acc 0.3816
00:20:06 [train] batch 5400/7649 | loss 1.0892 | acc 0.3816
00:20:09 [train] batch 5600/7649 | loss 1.0892 | acc 0.3816
00:20:12 [train] batch 5800/7649 | loss 1.0892 | acc 0.3816
00:20:15 [train] batch 6000/7649 | loss 1.0892 | acc 0.3816
00:20:19 [train] batch 6200/7649 | loss 1.0892 | acc 0.3816
00:20:22 [train] batch 6400/7649 | loss 1.0892 | acc 0.3816
00:20:25 [train] batch 6600/7649 | loss 1.0892 | acc 0.3816
00:20:29 [train] batch 6800/7649 | loss 1.0892 | acc 0.3817
00:20:32 [train] batch 7000/7649 | loss 1.0891 | acc 0.3817
00:20:35 [train] batch 7200/7649 | loss 1.0892 | acc 0.3817
00:20:39 [train] batch 7400/7649 | loss 1.0892 | acc 0.3816
00:20:42 [train] batch 7600/7649 | loss 1.0892 | acc 0.3814
00:20:43 [train] batch 7649/7649 | loss 1.0892 | acc 0.3814
00:20:49 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_19.png
00:20:49 Epoch 19 | train 1.0892/0.3814 | val 1.0939/0.3675 | lr 6.25e-07
00:20:53 [train] batch 200/7649 | loss 1.0911 | acc 0.3742
00:20:56 [train] batch 400/7649 | loss 1.0902 | acc 0.3771
00:20:59 [train] batch 600/7649 | loss 1.0897 | acc 0.3796
00:21:03 [train] batch 800/7649 | loss 1.0894 | acc 0.3801
00:21:06 [train] batch 1000/7649 | loss 1.0892 | acc 0.3809
00:21:09 [train] batch 1200/7649 | loss 1.0892 | acc 0.3808
00:21:13 [train] batch 1400/7649 | loss 1.0891 | acc 0.3815
00:21:16 [train] batch 1600/7649 | loss 1.0892 | acc 0.3814
00:21:20 [train] batch 1800/7649 | loss 1.0891 | acc 0.3816
00:21:23 [train] batch 2000/7649 | loss 1.0890 | acc 0.3815
00:21:27 [train] batch 2200/7649 | loss 1.0891 | acc 0.3816
00:21:30 [train] batch 2400/7649 | loss 1.0891 | acc 0.3813
00:21:33 [train] batch 2600/7649 | loss 1.0891 | acc 0.3813
00:21:37 [train] batch 2800/7649 | loss 1.0892 | acc 0.3812
00:21:40 [train] batch 3000/7649 | loss 1.0891 | acc 0.3815
00:21:43 [train] batch 3200/7649 | loss 1.0890 | acc 0.3816
00:21:47 [train] batch 3400/7649 | loss 1.0890 | acc 0.3815
00:21:50 [train] batch 3600/7649 | loss 1.0890 | acc 0.3815
00:21:53 [train] batch 3800/7649 | loss 1.0890 | acc 0.3814
00:21:57 [train] batch 4000/7649 | loss 1.0890 | acc 0.3816
00:22:00 [train] batch 4200/7649 | loss 1.0891 | acc 0.3815
00:22:03 [train] batch 4400/7649 | loss 1.0891 | acc 0.3814
00:22:07 [train] batch 4600/7649 | loss 1.0891 | acc 0.3814
00:22:10 [train] batch 4800/7649 | loss 1.0891 | acc 0.3815
00:22:13 [train] batch 5000/7649 | loss 1.0891 | acc 0.3815
00:22:17 [train] batch 5200/7649 | loss 1.0891 | acc 0.3816
00:22:20 [train] batch 5400/7649 | loss 1.0892 | acc 0.3814
00:22:23 [train] batch 5600/7649 | loss 1.0892 | acc 0.3814
00:22:27 [train] batch 5800/7649 | loss 1.0892 | acc 0.3813
00:22:30 [train] batch 6000/7649 | loss 1.0892 | acc 0.3815
00:22:34 [train] batch 6200/7649 | loss 1.0892 | acc 0.3815
00:22:37 [train] batch 6400/7649 | loss 1.0891 | acc 0.3816
00:22:40 [train] batch 6600/7649 | loss 1.0891 | acc 0.3816
00:22:44 [train] batch 6800/7649 | loss 1.0891 | acc 0.3816
00:22:47 [train] batch 7000/7649 | loss 1.0892 | acc 0.3816
00:22:50 [train] batch 7200/7649 | loss 1.0892 | acc 0.3816
00:22:54 [train] batch 7400/7649 | loss 1.0892 | acc 0.3816
00:22:57 [train] batch 7600/7649 | loss 1.0891 | acc 0.3817
00:22:58 [train] batch 7649/7649 | loss 1.0891 | acc 0.3817
00:23:04 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_20.png
00:23:04 Epoch 20 | train 1.0891/0.3817 | val 1.0938/0.3678 | lr 6.25e-07
00:23:08 [train] batch 200/7649 | loss 1.0903 | acc 0.3800
00:23:11 [train] batch 400/7649 | loss 1.0898 | acc 0.3797
00:23:15 [train] batch 600/7649 | loss 1.0893 | acc 0.3811
00:23:18 [train] batch 800/7649 | loss 1.0893 | acc 0.3810
00:23:21 [train] batch 1000/7649 | loss 1.0893 | acc 0.3807
00:23:25 [train] batch 1200/7649 | loss 1.0894 | acc 0.3800
00:23:28 [train] batch 1400/7649 | loss 1.0893 | acc 0.3805
00:23:32 [train] batch 1600/7649 | loss 1.0892 | acc 0.3807
00:23:35 [train] batch 1800/7649 | loss 1.0892 | acc 0.3808
00:23:38 [train] batch 2000/7649 | loss 1.0892 | acc 0.3808
00:23:41 [train] batch 2200/7649 | loss 1.0892 | acc 0.3809
00:23:45 [train] batch 2400/7649 | loss 1.0891 | acc 0.3809
00:23:48 [train] batch 2600/7649 | loss 1.0891 | acc 0.3810
00:23:51 [train] batch 2800/7649 | loss 1.0891 | acc 0.3813
00:23:55 [train] batch 3000/7649 | loss 1.0891 | acc 0.3813
00:23:58 [train] batch 3200/7649 | loss 1.0891 | acc 0.3815
00:24:01 [train] batch 3400/7649 | loss 1.0891 | acc 0.3815
00:24:04 [train] batch 3600/7649 | loss 1.0891 | acc 0.3814
00:24:08 [train] batch 3800/7649 | loss 1.0891 | acc 0.3813
00:24:11 [train] batch 4000/7649 | loss 1.0892 | acc 0.3813
00:24:14 [train] batch 4200/7649 | loss 1.0892 | acc 0.3813
00:24:17 [train] batch 4400/7649 | loss 1.0892 | acc 0.3811
00:24:21 [train] batch 4600/7649 | loss 1.0892 | acc 0.3811
00:24:24 [train] batch 4800/7649 | loss 1.0892 | acc 0.3811
00:24:27 [train] batch 5000/7649 | loss 1.0892 | acc 0.3810
00:24:30 [train] batch 5200/7649 | loss 1.0892 | acc 0.3810
00:24:34 [train] batch 5400/7649 | loss 1.0892 | acc 0.3810
00:24:37 [train] batch 5600/7649 | loss 1.0892 | acc 0.3810
00:24:40 [train] batch 5800/7649 | loss 1.0892 | acc 0.3810
00:24:44 [train] batch 6000/7649 | loss 1.0892 | acc 0.3811
00:24:47 [train] batch 6200/7649 | loss 1.0892 | acc 0.3810
00:24:50 [train] batch 6400/7649 | loss 1.0892 | acc 0.3811
00:24:53 [train] batch 6600/7649 | loss 1.0892 | acc 0.3812
00:24:57 [train] batch 6800/7649 | loss 1.0892 | acc 0.3812
00:25:00 [train] batch 7000/7649 | loss 1.0892 | acc 0.3813
00:25:03 [train] batch 7200/7649 | loss 1.0892 | acc 0.3814
00:25:07 [train] batch 7400/7649 | loss 1.0892 | acc 0.3814
00:25:10 [train] batch 7600/7649 | loss 1.0892 | acc 0.3815
00:25:11 [train] batch 7649/7649 | loss 1.0892 | acc 0.3815
00:25:17 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_21.png
00:25:17 Epoch 21 | train 1.0892/0.3815 | val 1.0939/0.3680 | lr 6.25e-07
00:25:17 ✓ save best
00:25:21 [train] batch 200/7649 | loss 1.0905 | acc 0.3798
00:25:24 [train] batch 400/7649 | loss 1.0899 | acc 0.3815
00:25:27 [train] batch 600/7649 | loss 1.0895 | acc 0.3817
00:25:31 [train] batch 800/7649 | loss 1.0894 | acc 0.3819
00:25:34 [train] batch 1000/7649 | loss 1.0895 | acc 0.3811
00:25:38 [train] batch 1200/7649 | loss 1.0895 | acc 0.3811
00:25:41 [train] batch 1400/7649 | loss 1.0896 | acc 0.3807
00:25:45 [train] batch 1600/7649 | loss 1.0896 | acc 0.3807
00:25:48 [train] batch 1800/7649 | loss 1.0895 | acc 0.3805
00:25:51 [train] batch 2000/7649 | loss 1.0895 | acc 0.3809
00:25:55 [train] batch 2200/7649 | loss 1.0894 | acc 0.3810
00:25:58 [train] batch 2400/7649 | loss 1.0894 | acc 0.3809
00:26:02 [train] batch 2600/7649 | loss 1.0894 | acc 0.3809
00:26:05 [train] batch 2800/7649 | loss 1.0894 | acc 0.3810
00:26:08 [train] batch 3000/7649 | loss 1.0893 | acc 0.3810
00:26:12 [train] batch 3200/7649 | loss 1.0893 | acc 0.3810
00:26:15 [train] batch 3400/7649 | loss 1.0893 | acc 0.3810
00:26:18 [train] batch 3600/7649 | loss 1.0893 | acc 0.3810
00:26:22 [train] batch 3800/7649 | loss 1.0894 | acc 0.3808
00:26:25 [train] batch 4000/7649 | loss 1.0894 | acc 0.3809
00:26:29 [train] batch 4200/7649 | loss 1.0893 | acc 0.3809
00:26:32 [train] batch 4400/7649 | loss 1.0893 | acc 0.3811
00:26:35 [train] batch 4600/7649 | loss 1.0893 | acc 0.3813
00:26:39 [train] batch 4800/7649 | loss 1.0893 | acc 0.3812
00:26:42 [train] batch 5000/7649 | loss 1.0893 | acc 0.3813
00:26:45 [train] batch 5200/7649 | loss 1.0893 | acc 0.3813
00:26:49 [train] batch 5400/7649 | loss 1.0893 | acc 0.3814
00:26:52 [train] batch 5600/7649 | loss 1.0893 | acc 0.3814
00:26:56 [train] batch 5800/7649 | loss 1.0892 | acc 0.3816
00:26:59 [train] batch 6000/7649 | loss 1.0892 | acc 0.3816
00:27:02 [train] batch 6200/7649 | loss 1.0892 | acc 0.3816
00:27:06 [train] batch 6400/7649 | loss 1.0892 | acc 0.3817
00:27:09 [train] batch 6600/7649 | loss 1.0891 | acc 0.3818
00:27:12 [train] batch 6800/7649 | loss 1.0892 | acc 0.3817
00:27:16 [train] batch 7000/7649 | loss 1.0891 | acc 0.3817
00:27:19 [train] batch 7200/7649 | loss 1.0892 | acc 0.3818
00:27:22 [train] batch 7400/7649 | loss 1.0892 | acc 0.3817
00:27:26 [train] batch 7600/7649 | loss 1.0892 | acc 0.3816
00:27:27 [train] batch 7649/7649 | loss 1.0892 | acc 0.3816
00:27:33 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_22.png
00:27:33 Epoch 22 | train 1.0892/0.3816 | val 1.0941/0.3680 | lr 6.25e-07
00:27:33 ✓ save best
00:27:37 [train] batch 200/7649 | loss 1.0896 | acc 0.3805
00:27:40 [train] batch 400/7649 | loss 1.0890 | acc 0.3807
00:27:44 [train] batch 600/7649 | loss 1.0892 | acc 0.3801
00:27:47 [train] batch 800/7649 | loss 1.0889 | acc 0.3804
00:27:51 [train] batch 1000/7649 | loss 1.0890 | acc 0.3805
00:27:54 [train] batch 1200/7649 | loss 1.0891 | acc 0.3805
00:27:57 [train] batch 1400/7649 | loss 1.0892 | acc 0.3803
00:28:00 [train] batch 1600/7649 | loss 1.0892 | acc 0.3803
00:28:04 [train] batch 1800/7649 | loss 1.0893 | acc 0.3800
00:28:07 [train] batch 2000/7649 | loss 1.0893 | acc 0.3802
00:28:10 [train] batch 2200/7649 | loss 1.0894 | acc 0.3801
00:28:13 [train] batch 2400/7649 | loss 1.0894 | acc 0.3800
00:28:17 [train] batch 2600/7649 | loss 1.0893 | acc 0.3800
00:28:20 [train] batch 2800/7649 | loss 1.0894 | acc 0.3799
00:28:23 [train] batch 3000/7649 | loss 1.0893 | acc 0.3802
00:28:26 [train] batch 3200/7649 | loss 1.0893 | acc 0.3803
00:28:30 [train] batch 3400/7649 | loss 1.0893 | acc 0.3804
00:28:33 [train] batch 3600/7649 | loss 1.0893 | acc 0.3805
00:28:36 [train] batch 3800/7649 | loss 1.0893 | acc 0.3807
00:28:40 [train] batch 4000/7649 | loss 1.0892 | acc 0.3808
00:28:43 [train] batch 4200/7649 | loss 1.0892 | acc 0.3808
00:28:46 [train] batch 4400/7649 | loss 1.0892 | acc 0.3811
00:28:49 [train] batch 4600/7649 | loss 1.0892 | acc 0.3811
00:28:53 [train] batch 4800/7649 | loss 1.0892 | acc 0.3810
00:28:56 [train] batch 5000/7649 | loss 1.0892 | acc 0.3810
00:28:59 [train] batch 5200/7649 | loss 1.0892 | acc 0.3811
00:29:03 [train] batch 5400/7649 | loss 1.0892 | acc 0.3811
00:29:06 [train] batch 5600/7649 | loss 1.0892 | acc 0.3812
00:29:09 [train] batch 5800/7649 | loss 1.0892 | acc 0.3812
00:29:12 [train] batch 6000/7649 | loss 1.0891 | acc 0.3812
00:29:16 [train] batch 6200/7649 | loss 1.0891 | acc 0.3813
00:29:19 [train] batch 6400/7649 | loss 1.0891 | acc 0.3813
00:29:22 [train] batch 6600/7649 | loss 1.0891 | acc 0.3814
00:29:26 [train] batch 6800/7649 | loss 1.0892 | acc 0.3813
00:29:29 [train] batch 7000/7649 | loss 1.0891 | acc 0.3814
00:29:32 [train] batch 7200/7649 | loss 1.0891 | acc 0.3814
00:29:36 [train] batch 7400/7649 | loss 1.0891 | acc 0.3814
00:29:39 [train] batch 7600/7649 | loss 1.0891 | acc 0.3815
00:29:40 [train] batch 7649/7649 | loss 1.0891 | acc 0.3814
00:29:47 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_23.png
00:29:47 Epoch 23 | train 1.0891/0.3814 | val 1.0940/0.3676 | lr 3.13e-07
00:29:50 [train] batch 200/7649 | loss 1.0890 | acc 0.3832
00:29:54 [train] batch 400/7649 | loss 1.0892 | acc 0.3840
00:29:58 [train] batch 600/7649 | loss 1.0889 | acc 0.3835
00:30:01 [train] batch 800/7649 | loss 1.0891 | acc 0.3827
00:30:04 [train] batch 1000/7649 | loss 1.0891 | acc 0.3826
00:30:08 [train] batch 1200/7649 | loss 1.0892 | acc 0.3829
00:30:11 [train] batch 1400/7649 | loss 1.0891 | acc 0.3830
00:30:14 [train] batch 1600/7649 | loss 1.0891 | acc 0.3828
00:30:18 [train] batch 1800/7649 | loss 1.0891 | acc 0.3825
00:30:21 [train] batch 2000/7649 | loss 1.0891 | acc 0.3825
00:30:24 [train] batch 2200/7649 | loss 1.0892 | acc 0.3824
00:30:28 [train] batch 2400/7649 | loss 1.0892 | acc 0.3822
00:30:31 [train] batch 2600/7649 | loss 1.0892 | acc 0.3820
00:30:34 [train] batch 2800/7649 | loss 1.0892 | acc 0.3819
00:30:38 [train] batch 3000/7649 | loss 1.0892 | acc 0.3819
00:30:41 [train] batch 3200/7649 | loss 1.0891 | acc 0.3818
00:30:44 [train] batch 3400/7649 | loss 1.0891 | acc 0.3816
00:30:48 [train] batch 3600/7649 | loss 1.0891 | acc 0.3818
00:30:51 [train] batch 3800/7649 | loss 1.0891 | acc 0.3819
00:30:54 [train] batch 4000/7649 | loss 1.0891 | acc 0.3817
00:30:58 [train] batch 4200/7649 | loss 1.0891 | acc 0.3818
00:31:01 [train] batch 4400/7649 | loss 1.0891 | acc 0.3819
00:31:05 [train] batch 4600/7649 | loss 1.0891 | acc 0.3819
00:31:08 [train] batch 4800/7649 | loss 1.0890 | acc 0.3820
00:31:11 [train] batch 5000/7649 | loss 1.0890 | acc 0.3821
00:31:15 [train] batch 5200/7649 | loss 1.0891 | acc 0.3819
00:31:18 [train] batch 5400/7649 | loss 1.0890 | acc 0.3821
00:31:21 [train] batch 5600/7649 | loss 1.0890 | acc 0.3822
00:31:25 [train] batch 5800/7649 | loss 1.0890 | acc 0.3821
00:31:28 [train] batch 6000/7649 | loss 1.0890 | acc 0.3821
00:31:31 [train] batch 6200/7649 | loss 1.0890 | acc 0.3822
00:31:35 [train] batch 6400/7649 | loss 1.0890 | acc 0.3822
00:31:38 [train] batch 6600/7649 | loss 1.0890 | acc 0.3822
00:31:41 [train] batch 6800/7649 | loss 1.0891 | acc 0.3822
00:31:45 [train] batch 7000/7649 | loss 1.0891 | acc 0.3821
00:31:48 [train] batch 7200/7649 | loss 1.0891 | acc 0.3821
00:31:51 [train] batch 7400/7649 | loss 1.0891 | acc 0.3821
00:31:55 [train] batch 7600/7649 | loss 1.0891 | acc 0.3821
00:31:56 [train] batch 7649/7649 | loss 1.0891 | acc 0.3821
00:32:03 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_24.png
00:32:03 Epoch 24 | train 1.0891/0.3821 | val 1.0940/0.3676 | lr 3.13e-07
00:32:07 [train] batch 200/7649 | loss 1.0888 | acc 0.3800
00:32:10 [train] batch 400/7649 | loss 1.0885 | acc 0.3832
00:32:13 [train] batch 600/7649 | loss 1.0888 | acc 0.3820
00:32:16 [train] batch 800/7649 | loss 1.0892 | acc 0.3800
00:32:20 [train] batch 1000/7649 | loss 1.0893 | acc 0.3802
00:32:23 [train] batch 1200/7649 | loss 1.0893 | acc 0.3805
00:32:26 [train] batch 1400/7649 | loss 1.0893 | acc 0.3807
00:32:29 [train] batch 1600/7649 | loss 1.0893 | acc 0.3807
00:32:33 [train] batch 1800/7649 | loss 1.0893 | acc 0.3806
00:32:36 [train] batch 2000/7649 | loss 1.0893 | acc 0.3804
00:32:39 [train] batch 2200/7649 | loss 1.0893 | acc 0.3805
00:32:43 [train] batch 2400/7649 | loss 1.0893 | acc 0.3805
00:32:46 [train] batch 2600/7649 | loss 1.0892 | acc 0.3806
00:32:49 [train] batch 2800/7649 | loss 1.0892 | acc 0.3807
00:32:52 [train] batch 3000/7649 | loss 1.0891 | acc 0.3808
00:32:56 [train] batch 3200/7649 | loss 1.0890 | acc 0.3811
00:32:59 [train] batch 3400/7649 | loss 1.0891 | acc 0.3812
00:33:02 [train] batch 3600/7649 | loss 1.0890 | acc 0.3810
00:33:05 [train] batch 3800/7649 | loss 1.0891 | acc 0.3811
00:33:09 [train] batch 4000/7649 | loss 1.0891 | acc 0.3811
00:33:12 [train] batch 4200/7649 | loss 1.0891 | acc 0.3812
00:33:16 [train] batch 4400/7649 | loss 1.0891 | acc 0.3813
00:33:19 [train] batch 4600/7649 | loss 1.0891 | acc 0.3813
00:33:22 [train] batch 4800/7649 | loss 1.0891 | acc 0.3812
00:33:26 [train] batch 5000/7649 | loss 1.0891 | acc 0.3813
00:33:29 [train] batch 5200/7649 | loss 1.0891 | acc 0.3813
00:33:32 [train] batch 5400/7649 | loss 1.0891 | acc 0.3814
00:33:36 [train] batch 5600/7649 | loss 1.0891 | acc 0.3814
00:33:39 [train] batch 5800/7649 | loss 1.0891 | acc 0.3815
00:33:42 [train] batch 6000/7649 | loss 1.0891 | acc 0.3815
00:33:46 [train] batch 6200/7649 | loss 1.0891 | acc 0.3816
00:33:49 [train] batch 6400/7649 | loss 1.0891 | acc 0.3815
00:33:52 [train] batch 6600/7649 | loss 1.0891 | acc 0.3816
00:33:56 [train] batch 6800/7649 | loss 1.0891 | acc 0.3816
00:33:59 [train] batch 7000/7649 | loss 1.0891 | acc 0.3815
00:34:02 [train] batch 7200/7649 | loss 1.0891 | acc 0.3816
00:34:06 [train] batch 7400/7649 | loss 1.0891 | acc 0.3816
00:34:09 [train] batch 7600/7649 | loss 1.0891 | acc 0.3817
00:34:10 [train] batch 7649/7649 | loss 1.0891 | acc 0.3817
00:34:17 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_25.png
00:34:17 Epoch 25 | train 1.0891/0.3817 | val 1.0940/0.3678 | lr 3.13e-07
00:34:21 [train] batch 200/7649 | loss 1.0886 | acc 0.3850
00:34:24 [train] batch 400/7649 | loss 1.0891 | acc 0.3838
00:34:27 [train] batch 600/7649 | loss 1.0894 | acc 0.3817
00:34:31 [train] batch 800/7649 | loss 1.0894 | acc 0.3821
00:34:34 [train] batch 1000/7649 | loss 1.0893 | acc 0.3817
00:34:37 [train] batch 1200/7649 | loss 1.0893 | acc 0.3814
00:34:41 [train] batch 1400/7649 | loss 1.0893 | acc 0.3817
00:34:44 [train] batch 1600/7649 | loss 1.0894 | acc 0.3816
00:34:47 [train] batch 1800/7649 | loss 1.0894 | acc 0.3817
00:34:51 [train] batch 2000/7649 | loss 1.0893 | acc 0.3819
00:34:54 [train] batch 2200/7649 | loss 1.0894 | acc 0.3817
00:34:57 [train] batch 2400/7649 | loss 1.0894 | acc 0.3817
00:35:01 [train] batch 2600/7649 | loss 1.0894 | acc 0.3817
00:35:04 [train] batch 2800/7649 | loss 1.0894 | acc 0.3816
00:35:07 [train] batch 3000/7649 | loss 1.0894 | acc 0.3814
00:35:11 [train] batch 3200/7649 | loss 1.0893 | acc 0.3814
00:35:14 [train] batch 3400/7649 | loss 1.0893 | acc 0.3814
00:35:17 [train] batch 3600/7649 | loss 1.0893 | acc 0.3815
00:35:21 [train] batch 3800/7649 | loss 1.0893 | acc 0.3815
00:35:24 [train] batch 4000/7649 | loss 1.0892 | acc 0.3818
00:35:27 [train] batch 4200/7649 | loss 1.0892 | acc 0.3816
00:35:31 [train] batch 4400/7649 | loss 1.0892 | acc 0.3816
00:35:34 [train] batch 4600/7649 | loss 1.0892 | acc 0.3817
00:35:38 [train] batch 4800/7649 | loss 1.0892 | acc 0.3817
00:35:41 [train] batch 5000/7649 | loss 1.0892 | acc 0.3817
00:35:44 [train] batch 5200/7649 | loss 1.0892 | acc 0.3817
00:35:47 [train] batch 5400/7649 | loss 1.0892 | acc 0.3816
00:35:51 [train] batch 5600/7649 | loss 1.0892 | acc 0.3817
00:35:54 [train] batch 5800/7649 | loss 1.0892 | acc 0.3816
00:35:57 [train] batch 6000/7649 | loss 1.0891 | acc 0.3817
00:36:01 [train] batch 6200/7649 | loss 1.0891 | acc 0.3818
00:36:04 [train] batch 6400/7649 | loss 1.0891 | acc 0.3817
00:36:07 [train] batch 6600/7649 | loss 1.0891 | acc 0.3817
00:36:10 [train] batch 6800/7649 | loss 1.0891 | acc 0.3818
00:36:14 [train] batch 7000/7649 | loss 1.0891 | acc 0.3818
00:36:17 [train] batch 7200/7649 | loss 1.0891 | acc 0.3818
00:36:20 [train] batch 7400/7649 | loss 1.0891 | acc 0.3819
00:36:24 [train] batch 7600/7649 | loss 1.0891 | acc 0.3819
00:36:24 [train] batch 7649/7649 | loss 1.0891 | acc 0.3819
00:36:31 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_26.png
00:36:31 Epoch 26 | train 1.0891/0.3819 | val 1.0939/0.3678 | lr 3.13e-07
00:36:34 [train] batch 200/7649 | loss 1.0886 | acc 0.3818
00:36:38 [train] batch 400/7649 | loss 1.0882 | acc 0.3835
00:36:41 [train] batch 600/7649 | loss 1.0886 | acc 0.3827
00:36:44 [train] batch 800/7649 | loss 1.0889 | acc 0.3819
00:36:47 [train] batch 1000/7649 | loss 1.0889 | acc 0.3812
00:36:51 [train] batch 1200/7649 | loss 1.0891 | acc 0.3811
00:36:54 [train] batch 1400/7649 | loss 1.0891 | acc 0.3813
00:36:57 [train] batch 1600/7649 | loss 1.0892 | acc 0.3816
00:37:00 [train] batch 1800/7649 | loss 1.0892 | acc 0.3813
00:37:04 [train] batch 2000/7649 | loss 1.0893 | acc 0.3814
00:37:07 [train] batch 2200/7649 | loss 1.0893 | acc 0.3816
00:37:10 [train] batch 2400/7649 | loss 1.0893 | acc 0.3815
00:37:13 [train] batch 2600/7649 | loss 1.0893 | acc 0.3815
00:37:17 [train] batch 2800/7649 | loss 1.0892 | acc 0.3817
00:37:20 [train] batch 3000/7649 | loss 1.0892 | acc 0.3818
00:37:23 [train] batch 3200/7649 | loss 1.0892 | acc 0.3818
00:37:27 [train] batch 3400/7649 | loss 1.0892 | acc 0.3819
00:37:30 [train] batch 3600/7649 | loss 1.0892 | acc 0.3820
00:37:33 [train] batch 3800/7649 | loss 1.0892 | acc 0.3818
00:37:37 [train] batch 4000/7649 | loss 1.0892 | acc 0.3819
00:37:40 [train] batch 4200/7649 | loss 1.0891 | acc 0.3821
00:37:43 [train] batch 4400/7649 | loss 1.0892 | acc 0.3820
00:37:47 [train] batch 4600/7649 | loss 1.0891 | acc 0.3819
00:37:50 [train] batch 4800/7649 | loss 1.0892 | acc 0.3819
00:37:53 [train] batch 5000/7649 | loss 1.0891 | acc 0.3819
00:37:57 [train] batch 5200/7649 | loss 1.0891 | acc 0.3820
00:38:00 [train] batch 5400/7649 | loss 1.0891 | acc 0.3822
00:38:03 [train] batch 5600/7649 | loss 1.0891 | acc 0.3822
00:38:07 [train] batch 5800/7649 | loss 1.0891 | acc 0.3822
00:38:10 [train] batch 6000/7649 | loss 1.0891 | acc 0.3822
00:38:13 [train] batch 6200/7649 | loss 1.0891 | acc 0.3822
00:38:17 [train] batch 6400/7649 | loss 1.0891 | acc 0.3822
00:38:20 [train] batch 6600/7649 | loss 1.0891 | acc 0.3823
00:38:23 [train] batch 6800/7649 | loss 1.0891 | acc 0.3823
00:38:27 [train] batch 7000/7649 | loss 1.0890 | acc 0.3824
00:38:30 [train] batch 7200/7649 | loss 1.0891 | acc 0.3824
00:38:33 [train] batch 7400/7649 | loss 1.0891 | acc 0.3824
00:38:37 [train] batch 7600/7649 | loss 1.0891 | acc 0.3824
00:38:38 [train] batch 7649/7649 | loss 1.0891 | acc 0.3823
00:38:44 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_27.png
00:38:44 Epoch 27 | train 1.0891/0.3823 | val 1.0939/0.3678 | lr 1.56e-07
00:38:48 [train] batch 200/7649 | loss 1.0882 | acc 0.3838
00:38:51 [train] batch 400/7649 | loss 1.0884 | acc 0.3835
00:38:54 [train] batch 600/7649 | loss 1.0891 | acc 0.3815
00:38:58 [train] batch 800/7649 | loss 1.0891 | acc 0.3822
00:39:01 [train] batch 1000/7649 | loss 1.0889 | acc 0.3821
00:39:05 [train] batch 1200/7649 | loss 1.0891 | acc 0.3816
00:39:08 [train] batch 1400/7649 | loss 1.0890 | acc 0.3819
00:39:11 [train] batch 1600/7649 | loss 1.0890 | acc 0.3819
00:39:15 [train] batch 1800/7649 | loss 1.0889 | acc 0.3819
00:39:18 [train] batch 2000/7649 | loss 1.0889 | acc 0.3820
00:39:21 [train] batch 2200/7649 | loss 1.0889 | acc 0.3820
00:39:25 [train] batch 2400/7649 | loss 1.0890 | acc 0.3820
00:39:28 [train] batch 2600/7649 | loss 1.0890 | acc 0.3820
00:39:32 [train] batch 2800/7649 | loss 1.0889 | acc 0.3822
00:39:35 [train] batch 3000/7649 | loss 1.0889 | acc 0.3823
00:39:38 [train] batch 3200/7649 | loss 1.0889 | acc 0.3822
00:39:42 [train] batch 3400/7649 | loss 1.0889 | acc 0.3824
00:39:45 [train] batch 3600/7649 | loss 1.0890 | acc 0.3823
00:39:49 [train] batch 3800/7649 | loss 1.0890 | acc 0.3823
00:39:52 [train] batch 4000/7649 | loss 1.0890 | acc 0.3823
